open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
3530,3530,3530,3530,3000,AG9999.SHG,2018-12-05,NA,NA,NA
3560,3560,3560,3560,30,AG9999.SHG,2018-12-13,NA,NA,NA
3551,3551,3551,3551,6000,AG9999.SHG,2018-12-14,NA,NA,NA
3544,3544,3544,3544,3000,AG9999.SHG,2018-12-18,NA,NA,NA
3544,3544,3544,3544,2460,AG9999.SHG,2018-12-19,NA,NA,NA
3630,3630,3559,3559,8550,AG9999.SHG,2018-12-20,NA,NA,NA
3622,3622,3560,3560,4110,AG9999.SHG,2018-12-21,NA,NA,NA
3559,3559,3559,3559,180,AG9999.SHG,2018-12-24,NA,NA,NA
3668,3668,3585,3626,60,AG9999.SHG,2018-12-25,NA,NA,NA
3665,3665,3665,3665,270,AG9999.SHG,2018-12-28,NA,NA,NA
